data__id,data__readable,data__title,data__title_short,data__title_version,data__link,data__duration,data__rank,data__explicit_lyrics,data__explicit_content_lyrics,data__explicit_content_cover,data__preview,data__md5_image,data__artist__id,data__artist__name,data__artist__link,data__artist__picture,data__artist__picture_small,data__artist__picture_medium,data__artist__picture_big,data__artist__picture_xl,data__artist__tracklist,data__artist__type,data__album__id,data__album__title,data__album__cover,data__album__cover_small,data__album__cover_medium,data__album__cover_big,data__album__cover_xl,data__album__md5_image,data__album__tracklist,data__album__type,data__type,total,next
72160314,TRUE,Rap God,Rap God,,https://www.deezer.com/track/72160314,363,807967,TRUE,1,1,https://cdns-preview-2.dzcdn.net/stream/c-205eea8eadb272530519332641c97cf6-1.mp3,b6938db3addc3ccd9575d6d12220e466,13,Eminem,https://www.deezer.com/artist/13,https://api.deezer.com/artist/13/image,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/13/top?limit=50,artist,7090505,The Marshall Mathers LP2 (Deluxe),https://api.deezer.com/album/7090505/image,https://e-cdns-images.dzcdn.net/images/cover/b6938db3addc3ccd9575d6d12220e466/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/b6938db3addc3ccd9575d6d12220e466/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/b6938db3addc3ccd9575d6d12220e466/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/b6938db3addc3ccd9575d6d12220e466/1000x1000-000000-80-0-0.jpg,b6938db3addc3ccd9575d6d12220e466,https://api.deezer.com/album/7090505/tracks,album,track,,
6461440,TRUE,Love The Way You Lie,Love The Way You Lie,,https://www.deezer.com/track/6461440,263,945116,TRUE,1,1,https://cdns-preview-1.dzcdn.net/stream/c-1ed50e5b3118c99be858fc305609e62a-15.mp3,be682506145061814eddee648edb7c59,13,Eminem,https://www.deezer.com/artist/13,https://api.deezer.com/artist/13/image,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/13/top?limit=50,artist,595243,Recovery,https://api.deezer.com/album/595243/image,https://e-cdns-images.dzcdn.net/images/cover/be682506145061814eddee648edb7c59/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/be682506145061814eddee648edb7c59/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/be682506145061814eddee648edb7c59/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/be682506145061814eddee648edb7c59/1000x1000-000000-80-0-0.jpg,be682506145061814eddee648edb7c59,https://api.deezer.com/album/595243/tracks,album,track,,
2372912335,TRUE,Eminem,Eminem,,https://www.deezer.com/track/2372912335,107,204954,FALSE,0,2,https://cdns-preview-c.dzcdn.net/stream/c-c81d39b686c06b5c39bae9a503b7247e-3.mp3,09425d5f18d39cc58d9d18ccf39c27a4,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,465874705,Eminem,https://api.deezer.com/album/465874705/image,https://e-cdns-images.dzcdn.net/images/cover/09425d5f18d39cc58d9d18ccf39c27a4/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/09425d5f18d39cc58d9d18ccf39c27a4/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/09425d5f18d39cc58d9d18ccf39c27a4/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/09425d5f18d39cc58d9d18ccf39c27a4/1000x1000-000000-80-0-0.jpg,09425d5f18d39cc58d9d18ccf39c27a4,https://api.deezer.com/album/465874705/tracks,album,track,,
979041,TRUE,Smack That (Clean),Smack That,(Clean),https://www.deezer.com/track/979041,212,896329,FALSE,3,2,https://cdns-preview-c.dzcdn.net/stream/c-c45ae335d3f89e153c37217f4495cefc-4.mp3,bc4d98904d61661cc6d7dd53745340d0,38,Akon,https://www.deezer.com/artist/38,https://api.deezer.com/artist/38/image,https://e-cdns-images.dzcdn.net/images/artist/dafed3b722037eba7b0c015d47f62e7c/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/dafed3b722037eba7b0c015d47f62e7c/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/dafed3b722037eba7b0c015d47f62e7c/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/dafed3b722037eba7b0c015d47f62e7c/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/38/top?limit=50,artist,108938,Konvicted,https://api.deezer.com/album/108938/image,https://e-cdns-images.dzcdn.net/images/cover/bc4d98904d61661cc6d7dd53745340d0/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/bc4d98904d61661cc6d7dd53745340d0/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/bc4d98904d61661cc6d7dd53745340d0/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/bc4d98904d61661cc6d7dd53745340d0/1000x1000-000000-80-0-0.jpg,bc4d98904d61661cc6d7dd53745340d0,https://api.deezer.com/album/108938/tracks,album,track,,
1865118037,TRUE,EMIN3M,EMIN3M,,https://www.deezer.com/track/1865118037,253,297738,FALSE,0,2,https://cdns-preview-4.dzcdn.net/stream/c-4d4587f2f16af9a251c7fb97f60aeb97-3.mp3,29343456ec66b5eed8abafe11eab3e6f,96975832,GS Beats,https://www.deezer.com/artist/96975832,https://api.deezer.com/artist/96975832/image,https://e-cdns-images.dzcdn.net/images/artist/062017036d432be40dc795678a486d61/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/062017036d432be40dc795678a486d61/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/062017036d432be40dc795678a486d61/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/062017036d432be40dc795678a486d61/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/96975832/top?limit=50,artist,346060987,EMIN3M,https://api.deezer.com/album/346060987/image,https://e-cdns-images.dzcdn.net/images/cover/29343456ec66b5eed8abafe11eab3e6f/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/29343456ec66b5eed8abafe11eab3e6f/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/29343456ec66b5eed8abafe11eab3e6f/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/29343456ec66b5eed8abafe11eab3e6f/1000x1000-000000-80-0-0.jpg,29343456ec66b5eed8abafe11eab3e6f,https://api.deezer.com/album/346060987/tracks,album,track,,
916414,TRUE,Cleanin' Out My Closet,Cleanin' Out My Closet,,https://www.deezer.com/track/916414,297,788857,TRUE,1,0,https://cdns-preview-f.dzcdn.net/stream/c-f052966abff92ac3ca9e29fbe62b50eb-8.mp3,ec3c8ed67427064c70f67e5815b74cef,13,Eminem,https://www.deezer.com/artist/13,https://api.deezer.com/artist/13/image,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/13/top?limit=50,artist,103248,The Eminem Show,https://api.deezer.com/album/103248/image,https://e-cdns-images.dzcdn.net/images/cover/ec3c8ed67427064c70f67e5815b74cef/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/ec3c8ed67427064c70f67e5815b74cef/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/ec3c8ed67427064c70f67e5815b74cef/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/ec3c8ed67427064c70f67e5815b74cef/1000x1000-000000-80-0-0.jpg,ec3c8ed67427064c70f67e5815b74cef,https://api.deezer.com/album/103248/tracks,album,track,,
2459657805,TRUE,eminem (Sped Up),eminem,(Sped Up),https://www.deezer.com/track/2459657805,320,242671,FALSE,0,2,https://cdns-preview-6.dzcdn.net/stream/c-6674a7a02e9a66c12974267e016d8fce-1.mp3,a365fc333c15f8c332c718a6d71ce489,127303972,Lilybelle,https://www.deezer.com/artist/127303972,https://api.deezer.com/artist/127303972/image,https://e-cdns-images.dzcdn.net/images/artist/00b6fbf6e558810d115f40cd2f478e07/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/00b6fbf6e558810d115f40cd2f478e07/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/00b6fbf6e558810d115f40cd2f478e07/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/00b6fbf6e558810d115f40cd2f478e07/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/127303972/top?limit=50,artist,489410085,US UK Sped Up vol 06,https://api.deezer.com/album/489410085/image,https://e-cdns-images.dzcdn.net/images/cover/a365fc333c15f8c332c718a6d71ce489/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/a365fc333c15f8c332c718a6d71ce489/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/a365fc333c15f8c332c718a6d71ce489/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/a365fc333c15f8c332c718a6d71ce489/1000x1000-000000-80-0-0.jpg,a365fc333c15f8c332c718a6d71ce489,https://api.deezer.com/album/489410085/tracks,album,track,,
2536381201,TRUE,Eminem,Eminem,,https://www.deezer.com/track/2536381201,180,225239,TRUE,1,2,https://cdns-preview-5.dzcdn.net/stream/c-50e32f732c95831883834a2e2ca25ac4-1.mp3,f420a25efa8062a114988fbadd13dce0,170478757,Wizz Havinn,https://www.deezer.com/artist/170478757,https://api.deezer.com/artist/170478757/image,https://e-cdns-images.dzcdn.net/images/artist/f420a25efa8062a114988fbadd13dce0/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/f420a25efa8062a114988fbadd13dce0/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/f420a25efa8062a114988fbadd13dce0/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/f420a25efa8062a114988fbadd13dce0/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/170478757/top?limit=50,artist,510887511,Super Wizz,https://api.deezer.com/album/510887511/image,https://e-cdns-images.dzcdn.net/images/cover/f420a25efa8062a114988fbadd13dce0/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/f420a25efa8062a114988fbadd13dce0/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/f420a25efa8062a114988fbadd13dce0/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/f420a25efa8062a114988fbadd13dce0/1000x1000-000000-80-0-0.jpg,f420a25efa8062a114988fbadd13dce0,https://api.deezer.com/album/510887511/tracks,album,track,,
3729755,TRUE,Beautiful,Beautiful,,https://www.deezer.com/track/3729755,392,718366,TRUE,1,1,https://cdns-preview-e.dzcdn.net/stream/c-e92465651c31a0e9d61467de54e1aa35-11.mp3,64148d1a543348370dd295e9177258d3,13,Eminem,https://www.deezer.com/artist/13,https://api.deezer.com/artist/13/image,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/13/top?limit=50,artist,350198,Relapse,https://api.deezer.com/album/350198/image,https://e-cdns-images.dzcdn.net/images/cover/64148d1a543348370dd295e9177258d3/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/64148d1a543348370dd295e9177258d3/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/64148d1a543348370dd295e9177258d3/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/64148d1a543348370dd295e9177258d3/1000x1000-000000-80-0-0.jpg,64148d1a543348370dd295e9177258d3,https://api.deezer.com/album/350198/tracks,album,track,,
1109729,TRUE,My Name Is,My Name Is,,https://www.deezer.com/track/1109729,268,802218,TRUE,1,0,https://cdns-preview-b.dzcdn.net/stream/c-b410ccaf3c000eeaa74025f558892638-12.mp3,e2b36a9fda865cb2e9ed1476b6291a7d,13,Eminem,https://www.deezer.com/artist/13,https://api.deezer.com/artist/13/image,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/13/top?limit=50,artist,119606,Curtain Call: The Hits,https://api.deezer.com/album/119606/image,https://e-cdns-images.dzcdn.net/images/cover/e2b36a9fda865cb2e9ed1476b6291a7d/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/e2b36a9fda865cb2e9ed1476b6291a7d/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/e2b36a9fda865cb2e9ed1476b6291a7d/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/e2b36a9fda865cb2e9ed1476b6291a7d/1000x1000-000000-80-0-0.jpg,e2b36a9fda865cb2e9ed1476b6291a7d,https://api.deezer.com/album/119606/tracks,album,track,,
2454196745,TRUE,Eminem,Eminem,,https://www.deezer.com/track/2454196745,126,157613,FALSE,2,2,https://cdns-preview-c.dzcdn.net/stream/c-c6cc6dcccd6f09914bcc02e6ec0b0e45-1.mp3,64bf1c98fcc217568b192b1ccb6cd243,94235112,Alan Sdr,https://www.deezer.com/artist/94235112,https://api.deezer.com/artist/94235112/image,https://e-cdns-images.dzcdn.net/images/artist/5c0fd0b4fd411cff292ae9dd3f2a253b/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/5c0fd0b4fd411cff292ae9dd3f2a253b/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/5c0fd0b4fd411cff292ae9dd3f2a253b/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/5c0fd0b4fd411cff292ae9dd3f2a253b/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/94235112/top?limit=50,artist,487933275,Eminem,https://api.deezer.com/album/487933275/image,https://e-cdns-images.dzcdn.net/images/cover/64bf1c98fcc217568b192b1ccb6cd243/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/64bf1c98fcc217568b192b1ccb6cd243/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/64bf1c98fcc217568b192b1ccb6cd243/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/64bf1c98fcc217568b192b1ccb6cd243/1000x1000-000000-80-0-0.jpg,64bf1c98fcc217568b192b1ccb6cd243,https://api.deezer.com/album/487933275/tracks,album,track,,
1176202,TRUE,The Real Slim Shady,The Real Slim Shady,,https://www.deezer.com/track/1176202,284,755788,TRUE,1,2,https://cdns-preview-f.dzcdn.net/stream/c-fbbe73417ae16fce847141b923953c98-4.mp3,941c2d3c366affdc662956559e078a4e,13,Eminem,https://www.deezer.com/artist/13,https://api.deezer.com/artist/13/image,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/13/top?limit=50,artist,125748,The Marshall Mathers LP,https://api.deezer.com/album/125748/image,https://e-cdns-images.dzcdn.net/images/cover/941c2d3c366affdc662956559e078a4e/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/941c2d3c366affdc662956559e078a4e/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/941c2d3c366affdc662956559e078a4e/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/941c2d3c366affdc662956559e078a4e/1000x1000-000000-80-0-0.jpg,941c2d3c366affdc662956559e078a4e,https://api.deezer.com/album/125748/tracks,album,track,,
128743593,TRUE,Forgot About Dre,Forgot About Dre,,https://www.deezer.com/track/128743593,222,789292,TRUE,1,2,https://cdns-preview-1.dzcdn.net/stream/c-1fc42f1ff89a633c0283c76b8d2f5106-6.mp3,0d9a24d054cbc5ab11843beed9f1422b,763,Dr. Dre,https://www.deezer.com/artist/763,https://api.deezer.com/artist/763/image,https://e-cdns-images.dzcdn.net/images/artist/4a059263726fe8976d604d32ff7f3900/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/4a059263726fe8976d604d32ff7f3900/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/4a059263726fe8976d604d32ff7f3900/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/4a059263726fe8976d604d32ff7f3900/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/763/top?limit=50,artist,13606387,2001,https://api.deezer.com/album/13606387/image,https://e-cdns-images.dzcdn.net/images/cover/0d9a24d054cbc5ab11843beed9f1422b/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/0d9a24d054cbc5ab11843beed9f1422b/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/0d9a24d054cbc5ab11843beed9f1422b/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/0d9a24d054cbc5ab11843beed9f1422b/1000x1000-000000-80-0-0.jpg,0d9a24d054cbc5ab11843beed9f1422b,https://api.deezer.com/album/13606387/tracks,album,track,,
1579904,TRUE,"Lose Yourself (From ""8 Mile"" Soundtrack)",Lose Yourself,"(From ""8 Mile"" Soundtrack)",https://www.deezer.com/track/1579904,321,777627,FALSE,3,2,https://cdns-preview-b.dzcdn.net/stream/c-bb112ef835b82f77ac3ca59fefad3d6f-5.mp3,6fa1402225904c274083a73f6618cdcf,13,Eminem,https://www.deezer.com/artist/13,https://api.deezer.com/artist/13/image,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/13/top?limit=50,artist,162035,8 Mile (Music From And Inspired By The Motion Picture),https://api.deezer.com/album/162035/image,https://e-cdns-images.dzcdn.net/images/cover/6fa1402225904c274083a73f6618cdcf/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/6fa1402225904c274083a73f6618cdcf/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/6fa1402225904c274083a73f6618cdcf/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/6fa1402225904c274083a73f6618cdcf/1000x1000-000000-80-0-0.jpg,6fa1402225904c274083a73f6618cdcf,https://api.deezer.com/album/162035/tracks,album,track,,
540485172,TRUE,Mockingbird,Mockingbird,,https://www.deezer.com/track/540485172,250,632350,FALSE,3,0,https://cdns-preview-7.dzcdn.net/stream/c-7753faf802559b7a144fb640c7e121c1-3.mp3,f0b8f9a786d96d8f9fc2a765462c17a6,13,Eminem,https://www.deezer.com/artist/13,https://api.deezer.com/artist/13/image,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/19cc38f9d69b352f718782e7a22f9c32/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/13/top?limit=50,artist,70548962,Encore (Deluxe Version),https://api.deezer.com/album/70548962/image,https://e-cdns-images.dzcdn.net/images/cover/f0b8f9a786d96d8f9fc2a765462c17a6/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/f0b8f9a786d96d8f9fc2a765462c17a6/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/f0b8f9a786d96d8f9fc2a765462c17a6/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/f0b8f9a786d96d8f9fc2a765462c17a6/1000x1000-000000-80-0-0.jpg,f0b8f9a786d96d8f9fc2a765462c17a6,https://api.deezer.com/album/70548962/tracks,album,track,,
2372912305,TRUE,Gout,Gout,,https://www.deezer.com/track/2372912305,121,228129,TRUE,1,2,https://cdns-preview-1.dzcdn.net/stream/c-1cf6c61e43c35702ae9a5dd0596bbe26-3.mp3,9e2539a6d814873a3e5698e920b08ee1,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,465874675,Gout,https://api.deezer.com/album/465874675/image,https://e-cdns-images.dzcdn.net/images/cover/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,9e2539a6d814873a3e5698e920b08ee1,https://api.deezer.com/album/465874675/tracks,album,track,313,https://api.deezer.com/search?q=Joeyy&redirect_uri=http%253A%252F%252Fguardian.mashape.com%252Fcallback&index=25
2327102075,TRUE,Coat I Would Buy,Coat I Would Buy,,https://www.deezer.com/track/2327102075,84,212000,FALSE,0,2,https://cdns-preview-4.dzcdn.net/stream/c-4641a088a56589ddfcc52f9874f487c7-3.mp3,987d76292d30d0b78defd2423e9b4e3e,5256448,Joeyy,https://www.deezer.com/artist/5256448,https://api.deezer.com/artist/5256448/image,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/artist/9e2539a6d814873a3e5698e920b08ee1/1000x1000-000000-80-0-0.jpg,https://api.deezer.com/artist/5256448/top?limit=50,artist,453247515,Coat I Would Buy,https://api.deezer.com/album/453247515/image,https://e-cdns-images.dzcdn.net/images/cover/987d76292d30d0b78defd2423e9b4e3e/56x56-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/987d76292d30d0b78defd2423e9b4e3e/250x250-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/987d76292d30d0b78defd2423e9b4e3e/500x500-000000-80-0-0.jpg,https://e-cdns-images.dzcdn.net/images/cover/987d76292d30d0b78defd2423e9b4e3e/1000x1000-000000-80-0-0.jpg,987d76292d30d0b78defd2423e9b4e3e,https://api.deezer.com/album/453247515/tracks,album,track,,
